id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,unit_cost,days_to_expiry,value_at_risk_aed,tier
5c0ce7c9-5bab-4362-8018-fa5896d071a7,64ff710c-c989-40e3-85a9-f7dbf941e486,E09-0098-03936-04,SIM-B-EMERGE-E09009803936-HEALTHY-145,2026-10-22,243,68,1.31,124,318.33,WARNING
26504f4a-96b6-42c2-9e27-3ffd45305ed9,64ff710c-c989-40e3-85a9-f7dbf941e486,F91-E379-20358-01,SIM-B-EMERGE-F91E37920358-HEALTHY-355,2026-10-22,377,44,3.69,124,1391.13,WARNING
e8eca33f-3c77-49b7-9b2f-91ba3d8b1538,64ff710c-c989-40e3-85a9-f7dbf941e486,F26-1673-00132-01,SIM-B-EMERGE-F26167300132-HEALTHY-330,2026-10-22,24,29,70.02,124,1680.48,WARNING
e5edf19e-ffb0-449c-8509-daaef37f3dd4,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FO5-A484-11398-01,SIM-B-FGHORP-FO5A48411398-HEALTHY-178,2026-10-22,211,28,8.8,124,1856.8,WARNING
e27d204f-5de9-4a49-bc52-59c32d80233f,f1c21a7b-b096-4416-ae32-343bb5fac048,F94-4124-04480-01,SIM-B-FGHMAI-F94412404480-HEALTHY-085,2026-10-23,57,33,3.27,125,186.39,WARNING
51c2672d-53ed-4d2c-98e7-5bac31d275b4,64ff710c-c989-40e3-85a9-f7dbf941e486,G98-4631-04930-01,BASE-ER-02070,2026-10-23,8,3,185.45,125,1483.6,WARNING
648aab39-bed8-4bdb-a6d3-8bb3721b81d7,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,EI4-A361-06725-01,SIM-B-FGHEME-EI4A36106725-HEALTHY-222,2026-10-23,160,37,9.08,125,1452.8,WARNING
f5bf0b2c-98c5-4f84-9d3b-06d859075fc9,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J23-3578-04332-01,SIM-B-FSCAMB-J23357804332-HEALTHY-142,2026-10-23,368,32,0.4,125,147.2,WARNING
5ae23c17-21dd-42de-8672-5ed15c0e63f7,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EY2-C608-05397-01,SIM-B-FRNRET-EY2C60805397-HEALTHY-029,2026-10-23,181,25,2.01,125,363.81,WARNING
bd029175-e3ba-4b8b-91d9-bebb8404a2da,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J77-7181-00774-01,SIM-B-FRNRET-J77718100774-HEALTHY-113,2026-10-23,59,48,0.23,125,13.57,WARNING
c4d50904-abb1-494e-8a31-1666c85fcb0a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E13-7116-18198-01,SIM-B-FRNRET-E13711618198-HEALTHY-272,2026-10-23,37,33,44.23,125,1636.51,WARNING
d8a0bc82-d31a-46f9-bf8f-ec83a4db0f3c,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J81-1480-00887-01,SIM-B-FRNRET-J81148000887-HEALTHY-286,2026-10-23,313,24,1.92,125,600.96,WARNING
b0a986d2-57eb-4851-8786-989dd5f8b2db,64ff710c-c989-40e3-85a9-f7dbf941e486,F69-3652-03624-01,SIM-B-EMERGE-F69365203624-HEALTHY-263,2026-10-23,53,74,141.81,125,7515.93,WARNING
63df2acd-000f-42a0-8966-1ac3a187fdb0,0084942a-7f9c-4342-a2ef-afdd30ce7796,G47-4563-02089-01,ENH-MAIN-00832,2026-10-24,7,4,235.51,126,1648.57,WARNING
2843cfc5-bca1-4382-a90d-eb356f0c6c84,64ff710c-c989-40e3-85a9-f7dbf941e486,N37-A508-17992-01,BASE-ER-05880,2026-10-24,10,4,277.96,126,2779.6,WARNING
a0d9fdc3-6a04-4e02-aa8d-89606b214d8f,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J30-3627-01106-02,BASE-OR-07677,2026-10-24,4,3,175.53,126,702.12,WARNING
1a1b7c92-ec56-4e6d-87ed-38ac7f188dc8,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E05-4196-04765-01,SIM-B-FGHORP-E05419604765-HEALTHY-058,2026-10-24,187,47,16.04,126,2999.48,WARNING
b52c3032-67cd-427f-81ac-d95aef253ce5,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,FT0-E066-00177-02,SIM-B-FGHEME-FT0E06600177-HEALTHY-235,2026-10-24,116,53,10.54,126,1222.64,WARNING
762143bb-7dea-4417-8507-2d0e9a11412d,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,J23-3561-01788-01,SIM-B-FGHEME-J23356101788-HEALTHY-349,2026-10-24,286,78,0.47,126,134.42,WARNING
f4f0caba-4f90-4690-b997-cff012820168,3ac8d640-6143-48b1-847a-ec720633e254,DO3-A126-10599-02,SIM-B-FSCCAR-DO3A12610599-HEALTHY-028,2026-10-24,200,31,0.1,126,20,WARNING
19a77da6-3ba6-4235-8ecf-e2137e7c7541,3b42936b-7b0f-4d51-806d-8ac6eab5009c,EA1-E285-20068-01,SIM-B-FSCAMB-EA1E28520068-HEALTHY-180,2026-10-24,139,62,39.1,126,5434.9,WARNING
41a842f2-d5ec-49c1-9e45-2dad983001a3,b477cd79-c0e5-4dcf-9804-2be2ef47a936,FT0-5778-02136-03,SIM-B-FRNRET-FT0577802136-HEALTHY-216,2026-10-24,69,46,35.11,126,2422.59,WARNING
cde7c388-4306-40a4-a7e0-8589d11440bb,63078148-c8f6-4537-b3f2-edcec7fd1bd4,FM1-A623-11661-01,SIM-B-FRNRET-FM1A62311661-HEALTHY-071,2026-10-24,276,18,3.8,126,1048.8,WARNING
19b82c7c-705d-4154-bcaf-04f981e46a54,64ff710c-c989-40e3-85a9-f7dbf941e486,J94-0714-05002-01,SIM-B-EMERGE-J94071405002-LOW_STOCK-016,2026-10-24,42,36,25.32,126,1063.44,WARNING
2aa94ea8-9a0f-4195-b704-3d7e0ab89ab1,64ff710c-c989-40e3-85a9-f7dbf941e486,FS6-A696-11455-01,SIM-B-EMERGE-FS6A69611455-HEALTHY-325,2026-10-24,149,35,23,126,3427,WARNING
22665af1-7871-48ed-ba2b-919d7eb2c97d,f1c21a7b-b096-4416-ae32-343bb5fac048,J30-6451-00708-01,SIM-B-FGHMAI-J30645100708-HEALTHY-099,2026-10-25,135,42,18.52,127,2500.2,WARNING
9eae55fe-dc9d-4ef1-87af-ad06c64248e3,3ac8d640-6143-48b1-847a-ec720633e254,E45-6417-05025-03,SIM-B-FSCCAR-E45641705025-LOW_STOCK-022,2026-10-25,22,76,141.81,127,3119.82,WARNING
1af7f0d2-2045-45c6-91aa-e41b856297e0,496cd94e-4f16-4a63-a599-7da8e75020a4,FT0-4637-03188-01,SIM-B-FRNRET-FT0463703188-HEALTHY-301,2026-10-25,126,37,6.71,127,845.46,WARNING
be7838c1-4eb1-42a3-a199-41826c1d3a7c,496cd94e-4f16-4a63-a599-7da8e75020a4,FS6-A697-11597-02,SIM-B-FRNRET-FS6A69711597-HEALTHY-234,2026-10-25,20,60,35,127,700,WARNING
23960548-0cf9-47a2-8432-bf1439a1caca,64b87f0b-d7de-46cc-9900-026be05d37d0,FB3-1735-02167-02,SIM-B-FSCDAY-FB3173502167-HEALTHY-036,2026-10-25,41,70,0.79,127,32.39,WARNING
e2a92a0b-7f61-44c8-ad5f-a4b086170241,f1c21a7b-b096-4416-ae32-343bb5fac048,J23-3596-03613-03,SIM-B-FGHMAI-J23359603613-HEALTHY-112,2026-10-26,440,67,1.25,128,550,WARNING
f4909d54-b32a-42f8-b8bc-729dc2912696,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,G45-0377-00434-02,BASE-OR-02376,2026-10-26,19,14,98.43,128,1870.17,WARNING
7013338c-cd58-4f88-bc9d-6d9b94af8753,3ac8d640-6143-48b1-847a-ec720633e254,Z97-D515-01292-01,BASE-GENE-03852,2026-10-26,77,29,7.11,128,547.47,WARNING
744d7ef2-a429-4336-8afd-a408c1ea4641,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E41-2718-01018-01,SIM-B-FGHORP-E41271801018-HEALTHY-316,2026-10-26,450,52,1.88,128,846,WARNING
fc071a56-5e39-49f8-89e3-9d367c9b2b30,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F37-2741-04607-01,SIM-B-FGHORP-F37274104607-HEALTHY-286,2026-10-26,48,52,92,128,4416,WARNING
7b7326f9-08ea-49dd-a714-d29907582f2b,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J81-1482-00884-02,SIM-B-FSCONC-J81148200884-HEALTHY-120,2026-10-26,306,44,1.71,128,523.26,WARNING
8105da7f-e161-4109-836a-d67ef49f2f2b,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,F69-2315-12164-02,SIM-B-FSCONC-F69231512164-LOW_STOCK-037,2026-10-26,47,53,155.86,128,7325.42,WARNING
bfc0fb5c-af62-4ef9-8966-c76913fda42d,64b87f0b-d7de-46cc-9900-026be05d37d0,E41-5826-04134-01,SIM-B-FSCDAY-E41582604134-HEALTHY-060,2026-10-26,118,31,19.07,128,2250.26,WARNING
b9d5fce2-1cf9-4017-8c78-8138ad3adb63,496cd94e-4f16-4a63-a599-7da8e75020a4,J82-B149-12335-01,SIM-B-FRNRET-J82B14912335-LOW_STOCK-032,2026-10-26,45,47,24.8,128,1116,WARNING
3a0c3f92-d2e6-4d6e-a743-6789876e15dc,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J23-3592-00513-01,SIM-B-FRNRET-J23359200513-HEALTHY-175,2026-10-26,50,55,0.64,128,32,WARNING
5b6ca274-5ff7-46b1-a6a6-08e95f672c14,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,F69-1647-08883-02,SIM-B-FRNRET-F69164708883-PRE_OOS-007,2026-10-26,39,36,52.76,128,2057.64,WARNING
ac9a88cb-5132-4c8d-a79b-ae13470850e3,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-C500-15793-01,SIM-B-FALCON-F98C50015793-HEALTHY-140,2026-10-26,138,41,44.33,128,6117.54,WARNING
1633055b-720f-4d60-985d-d460fbeabf4e,0084942a-7f9c-4342-a2ef-afdd30ce7796,T77-B536-05229-01,ENH-MAIN-00417,2026-10-27,71,19,79.79,129,5665.09,WARNING
17f87b2c-008e-496b-9411-7284cd5743f4,0084942a-7f9c-4342-a2ef-afdd30ce7796,K59-2041-01568-01,BASE-GENE-02427,2026-10-27,5,4,181.15,129,905.75,WARNING
368ea239-c2f7-414c-ba15-a29774850a35,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,EC6-B814-03945-01,SIM-B-FGHEME-EC6B81403945-HEALTHY-014,2026-10-27,487,43,2.71,129,1319.77,WARNING
34630805-1bcb-463f-b2d3-b3762e2222f5,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,J82-B148-12334-01,SIM-B-FGHEME-J82B14812334-HEALTHY-034,2026-10-27,122,21,24,129,2928,WARNING
209fc018-c4a0-47db-9fa4-997fc9c3d833,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,J30-6204-04142-01,SIM-B-FGHEME-J30620404142-HEALTHY-215,2026-10-27,446,74,1.74,129,776.04,WARNING
d6da46c7-0717-4fad-bff0-3cedad25c21b,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,EY2-E273-04297-01,SIM-B-FGHEME-EY2E27304297-HEALTHY-341,2026-10-27,91,30,1.87,129,170.17,WARNING
3c778566-6089-4dc7-a9dc-b25789b65671,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,F98-B663-13420-01,SIM-B-FGHEME-F98B66313420-HEALTHY-375,2026-10-27,11,33,84,129,924,WARNING
dd375935-55a4-485c-9345-ffffa13f6232,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EB6-C021-14096-01,SIM-B-FGHORP-EB6C02114096-HEALTHY-374,2026-10-27,417,32,3.3,129,1376.1,WARNING
afa7f1ae-c736-4714-a831-4aadf906817a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F91-E132-19743-01,SIM-B-FRNRET-F91E13219743-HEALTHY-183,2026-10-27,486,20,4.8,129,2332.8,WARNING
438566ea-6931-427b-8129-4b0fec8e3951,496cd94e-4f16-4a63-a599-7da8e75020a4,FT0-E066-00177-02,SIM-B-FRNRET-FT0E06600177-HEALTHY-338,2026-10-27,194,59,10.54,129,2044.76,WARNING
6ccea5e3-9c95-4e02-a1f3-54887565f29a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F98-4342-01642-01,SIM-B-FRNRET-F98434201642-HEALTHY-012,2026-10-27,144,51,41,129,5904,WARNING
ce2268d5-b076-47b4-baa0-13ca2cccac04,0084942a-7f9c-4342-a2ef-afdd30ce7796,N68-4475-04879-01,ENH-MAIN-00326,2026-10-28,45,14,33.68,130,1515.6,WARNING
bae7eb01-3a1d-4d3d-94b7-148ef443ba60,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,BH6-9195-09611-02,BASE-COMM-04187,2026-10-28,48,16,75.54,130,3625.92,WARNING
a5d20061-1333-4937-8f6a-2d6d8a5a2c04,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,D36-9780-10100-01,BASE-COMM-07052,2026-10-28,9,4,335.65,130,3020.85,WARNING
9194ee4d-cfb5-4809-98fe-166ee625a287,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F27-8587-08489-01,SIM-B-FSCDIA-F27858708489-HEALTHY-041,2026-10-28,22,46,66.82,130,1470.04,WARNING
cf7e59dc-c0e1-4841-9a63-df6ec05b8782,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,FB4-A495-11169-01,SIM-B-FRNRET-FB4A49511169-HEALTHY-083,2026-10-28,192,54,36.5,130,7008,WARNING
91c94390-b96a-444f-8b72-162527f48a39,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J91-C401-15660-01,SIM-B-FRNRET-J91C40115660-HEALTHY-265,2026-10-28,75,42,1.55,130,116.25,WARNING
45871c84-31f0-4de2-9b14-43a1cdd6d826,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,FQ8-C763-16411-01,SIM-B-FRNRET-FQ8C76316411-HEALTHY-306,2026-10-28,369,35,1,130,369,WARNING
ab91b55b-74f2-45c6-add1-29249d65a37a,f1c21a7b-b096-4416-ae32-343bb5fac048,S87-A331-10871-01,BASE-GENE-00321,2026-10-29,83,27,17.45,131,1448.35,WARNING
4cfab510-af57-4600-8102-839113dcda8d,b477cd79-c0e5-4dcf-9804-2be2ef47a936,L62-0722-00831-01,BASE-COMM-05553,2026-10-29,59,17,83.81,131,4944.79,WARNING
4cf40f4f-359f-46ee-aaa1-0d44195bdbd6,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,EC5-B012-00309-02,SIM-B-FSCONC-EC5B01200309-HEALTHY-243,2026-10-29,312,69,2.37,131,739.44,WARNING
0eb5fe24-2f59-4de7-9d35-da6e181d9465,64b87f0b-d7de-46cc-9900-026be05d37d0,E45-D466-17885-01,SIM-B-FSCDAY-E45D46617885-HEALTHY-061,2026-10-29,328,39,1.81,131,593.68,WARNING
af28aa21-4989-4644-ab01-81e1c5fd3247,64b87f0b-d7de-46cc-9900-026be05d37d0,J87-3908-03983-01,SIM-B-FSCDAY-J87390803983-HEALTHY-174,2026-10-29,61,55,15.17,131,925.37,WARNING
00cc87f1-b437-44b4-8dba-68002f0ddbd2,496cd94e-4f16-4a63-a599-7da8e75020a4,E11-7480-07417-01,SIM-B-FRNRET-E11748007417-HEALTHY-039,2026-10-29,153,29,26.11,131,3994.83,WARNING
0b52321d-2b7b-44dd-bbf0-56bce7f51d22,0084942a-7f9c-4342-a2ef-afdd30ce7796,J23-3579-04319-02,SIM-B-FALCON-J23357904319-HEALTHY-004,2026-10-29,284,38,3.5,131,994,WARNING
04b0eca1-17c5-4a0b-960f-2557222309c5,64ff710c-c989-40e3-85a9-f7dbf941e486,E45-6417-05024-01,SIM-B-EMERGE-E45641705024-HEALTHY-288,2026-10-29,61,35,107.54,131,6559.94,WARNING
86258d0f-bac7-4522-aeb4-04eee96ce6db,0084942a-7f9c-4342-a2ef-afdd30ce7796,F72-3993-04325-01,SIM-B-FALCON-F72399304325-HEALTHY-336,2026-10-29,70,61,0.6,131,42,WARNING
46c752aa-8f91-4aa5-9ec2-96caef6d3f17,0084942a-7f9c-4342-a2ef-afdd30ce7796,H21-2717-03121-01,ENH-MAIN-00150,2026-10-30,43,12,74.96,132,3223.28,WARNING
10d12b0f-8a30-49a6-8464-1049f5c23798,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,EJ4-A363-10928-01,SIM-B-FSCDIA-EJ4A36310928-HEALTHY-198,2026-10-30,131,32,8.22,132,1076.82,WARNING
024abeb2-22af-4a9f-880c-2832c8e1295b,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,FB3-1735-02167-02,SIM-B-FSCDIA-FB3173502167-HEALTHY-247,2026-10-30,316,76,0.79,132,249.64,WARNING
0e462c05-7ab2-4b5a-bc5a-184bcf7442ac,3ac8d640-6143-48b1-847a-ec720633e254,EA1-E285-20048-01,SIM-B-FSCCAR-EA1E28520048-HEALTHY-086,2026-10-30,121,78,44.56,132,5391.76,WARNING
ee85bf00-9cfb-4e15-b787-0833d98164f5,64b87f0b-d7de-46cc-9900-026be05d37d0,F31-1744-02222-01,SIM-B-FSCDAY-F31174402222-HEALTHY-277,2026-10-30,50,33,76.26,132,3813,WARNING
eba00ddb-d3e5-48c7-9108-404232776fdf,64b87f0b-d7de-46cc-9900-026be05d37d0,J82-A099-04147-01,SIM-B-FSCDAY-J82A09904147-HEALTHY-327,2026-10-30,193,27,19.25,132,3715.25,WARNING
31e73f36-075e-4c4e-b744-516ff3962b3a,496cd94e-4f16-4a63-a599-7da8e75020a4,F74-2346-00133-01,SIM-B-FRNRET-F74234600133-HEALTHY-320,2026-10-30,39,32,58.04,132,2263.56,WARNING
06cf1bde-9114-411a-ab85-900d35ad129a,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,F26-A063-10488-02,SIM-B-FRNRET-F26A06310488-HEALTHY-078,2026-10-30,20,30,72.8,132,1456,WARNING
ab099cd1-6262-432a-b4bb-a38f11a779ec,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,F67-5477-05003-01,SIM-B-FRNRET-F67547705003-HEALTHY-340,2026-10-30,115,45,12.74,132,1465.1,WARNING
849c2158-45be-4407-8bba-4bf33fca26be,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F94-1757-01760-01,SIM-B-FRNRET-F94175701760-HEALTHY-110,2026-10-30,14,45,110.25,132,1543.5,WARNING
22b2a8f9-e601-4cc2-901f-d25b3d0889b9,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,DO2-B759-13541-02,SIM-B-FRNRET-DO2B75913541-HEALTHY-321,2026-10-30,19,25,52,132,988,WARNING
d2540a4a-c474-4711-b94f-31fe0bfdc869,63078148-c8f6-4537-b3f2-edcec7fd1bd4,EJ6-A363-10929-01,SIM-B-FRNRET-EJ6A36310929-HEALTHY-081,2026-10-30,107,56,10.59,132,1133.13,WARNING
5763a6f2-3e6b-45e5-bae1-03028cc5c4de,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J78-3812-04574-01,SIM-B-FRNRET-J78381204574-HEALTHY-199,2026-10-30,51,52,78.3,132,3993.3,WARNING
537cef95-845a-47f0-b6cf-7edb7be7f1fd,0084942a-7f9c-4342-a2ef-afdd30ce7796,J30-6548-06664-01,SIM-B-FALCON-J30654806664-HEALTHY-219,2026-10-30,458,22,2.11,132,966.38,WARNING
77344d49-407d-4811-a805-c4a230c580ab,64ff710c-c989-40e3-85a9-f7dbf941e486,F91-D775-18716-01,SIM-B-EMERGE-F91D77518716-PRE_OOS-021,2026-10-30,20,20,43.02,132,860.4,WARNING
d23be6b2-eec2-43d6-b807-aa55cca2b3d0,b477cd79-c0e5-4dcf-9804-2be2ef47a936,EA1-E494-20638-01,SIM-B-FRNRET-EA1E49420638-HEALTHY-021,2026-10-30,13,41,68.35,132,888.55,WARNING
11a2ae37-8e0a-4fa2-acdd-433f21cc1d19,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,E11-7480-07417-01,SIM-B-FGHEME-E11748007417-PRE_OOS-010,2026-10-30,89,74,26.11,132,2323.79,WARNING
8f254e62-e4ae-4394-9a8f-1657922a403e,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,FB3-1735-07675-02,SIM-B-FSCONC-FB3173507675-HEALTHY-274,2026-10-31,213,55,0.85,133,181.05,WARNING
00ada1f8-e169-4b3f-a710-e919064ffd0c,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,EC3-0162-10860-02,SIM-B-FSCDIA-EC3016210860-HEALTHY-277,2026-10-31,409,51,5,133,2045,WARNING
466b0d19-d4c5-459e-89b5-6cd5b38c3b36,64b87f0b-d7de-46cc-9900-026be05d37d0,J37-1758-05604-01,SIM-B-FSCDAY-J37175805604-HEALTHY-276,2026-10-31,173,64,13.63,133,2357.99,WARNING
cf7b4944-37a7-4b1c-8603-a2ae91beb5d5,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F31-1744-02222-01,SIM-B-FSCAMB-F31174402222-HEALTHY-268,2026-10-31,65,46,76.26,133,4956.9,WARNING
310ec9de-c5d3-4011-bee7-911ed391181a,496cd94e-4f16-4a63-a599-7da8e75020a4,E58-4271-07176-01,SIM-B-FRNRET-E58427107176-HEALTHY-352,2026-10-31,361,60,0.75,133,270.75,WARNING
c9b75bc5-7eca-4e7b-a87d-7c7ec7182603,496cd94e-4f16-4a63-a599-7da8e75020a4,EZ3-A445-11151-01,SIM-B-FRNRET-EZ3A44511151-HEALTHY-340,2026-10-31,218,15,2.32,133,505.76,WARNING
13e72a95-c4c5-417a-85fa-1a84d026198a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F74-2346-00133-01,SIM-B-FRNRET-F74234600133-HEALTHY-313,2026-10-31,45,40,58.04,133,2611.8,WARNING
8b78142c-d895-4fb2-a3c9-b842b4a56585,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DP7-A034-14024-02,SIM-B-FRNRET-DP7A03414024-HEALTHY-346,2026-10-31,15,34,428.99,133,6434.85,WARNING
d728573c-3a77-4869-bb93-fe02995784ce,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EV6-B600-13506-01,SIM-B-FRNRET-EV6B60013506-HEALTHY-011,2026-10-31,183,22,34.5,133,6313.5,WARNING
586098c4-a11b-4a89-98ac-61bd082b0609,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E50-3655-05140-01,SIM-B-FRNRET-E50365505140-HEALTHY-070,2026-10-31,180,58,24.05,133,4329,WARNING
60516f1a-e514-4820-8766-0a7d5cfa4449,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J30-6204-04144-01,SIM-B-FRNRET-J30620404144-LOW_STOCK-023,2026-10-31,2,23,2.31,133,4.62,WARNING
789335e7-dce8-4706-8bb0-6e461fe819c1,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J88-B912-13898-02,SIM-B-FRNRET-J88B91213898-HEALTHY-041,2026-10-31,3,60,30,133,90,WARNING
3d3db2b2-6cfc-4a95-a8ce-843b0870ebac,3b42936b-7b0f-4d51-806d-8ac6eab5009c,FS9-7759-07624-02,SIM-B-FSCAMB-FS9775907624-HEALTHY-000,2026-10-31,90,37,1.73,133,155.7,WARNING
81800efe-4482-4be7-b66f-b8ad7e7da9ef,0084942a-7f9c-4342-a2ef-afdd30ce7796,AJ1-B142-05377-01,ENH-MAIN-00201,2026-11-01,61,18,90.67,134,5530.87,WARNING
4fec6e52-e5e1-4db8-b2e3-8be5eef69ac2,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J94-0714-05007-01,SIM-B-FSCDIA-J94071405007-HEALTHY-111,2026-11-01,22,43,41.37,134,910.14,WARNING
4ea2afc7-734b-4a14-91aa-257f053ee05e,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J30-6917-00301-01,SIM-B-FSCONC-J30691700301-HEALTHY-256,2026-11-01,414,38,2.27,134,939.78,WARNING
90387141-285a-451a-bdf3-7180407d9255,64b87f0b-d7de-46cc-9900-026be05d37d0,FT0-1396-00987-01,SIM-B-FSCDAY-FT0139600987-HEALTHY-037,2026-11-01,40,79,1.41,134,56.4,WARNING
821d1149-ed91-4a9f-bc0b-765fe3f4d7ad,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,FB2-A529-11205-02,SIM-B-FRNRET-FB2A52911205-HEALTHY-116,2026-11-01,24,44,176,134,4224,WARNING
e25b1956-b377-492a-ae79-d3de87011755,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F72-4907-04344-01,SIM-B-FRNRET-F72490704344-HEALTHY-321,2026-11-01,403,34,0.36,134,145.08,WARNING
5ca7808b-5f3d-4742-b36b-ee7057690dbb,0084942a-7f9c-4342-a2ef-afdd30ce7796,J30-6307-06473-02,SIM-B-FALCON-J30630706473-PRE_OOS-026,2026-11-01,71,65,2.62,134,186.02,WARNING
ed9e9c14-7f71-439f-bcb9-183855550cd2,64ff710c-c989-40e3-85a9-f7dbf941e486,J23-3561-01788-01,SIM-B-EMERGE-J23356101788-HEALTHY-216,2026-11-01,290,25,0.47,134,136.3,WARNING
9a3a9f7c-0c23-4c6d-8dfd-4c8905fdeec6,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,F98-C551-15794-01,SIM-B-FGHEME-F98C55115794-HEALTHY-216,2026-11-01,38,61,7.68,134,291.84,WARNING
47969301-f671-4301-9b28-7869dafd9a80,3ac8d640-6143-48b1-847a-ec720633e254,C15-0102-04926-01,ENH-FSC-CARD-03623,2026-11-02,2,3,280.92,135,561.84,WARNING
3422e9c9-655d-4913-8219-96e6825ef580,63078148-c8f6-4537-b3f2-edcec7fd1bd4,S90-0563-04072-01,BASE-COMM-03278,2026-11-02,52,14,98.56,135,5125.12,WARNING
bc396dea-e2c4-4764-9740-c53b6a86e4aa,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F98-C551-15794-01,SIM-B-FGHORP-F98C55115794-HEALTHY-108,2026-11-02,20,52,7.68,135,153.6,WARNING
f5a000f4-571a-4471-8fc3-1d84415e7f3a,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,EC5-E485-19222-01,SIM-B-FSCONC-EC5E48519222-HEALTHY-269,2026-11-02,218,71,1.48,135,322.64,WARNING
65c05991-b9f4-41ca-95bc-84b8c64338d5,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F69-4200-05724-01,SIM-B-FSCDIA-F69420005724-HEALTHY-380,2026-11-02,67,55,27.85,135,1865.95,WARNING
c1edc2ef-40b4-42aa-b6c0-d2e3721d2d54,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F38-4264-01488-01,SIM-B-FSCAMB-F38426401488-HEALTHY-119,2026-11-02,361,28,0.88,135,317.68,WARNING
6c905734-6e5b-4bb4-9f7f-3af71a81d308,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F01-3092-03544-01,SIM-B-FRNRET-F01309203544-HEALTHY-011,2026-11-02,40,45,80.48,135,3219.2,WARNING
9407b981-be9b-48fc-87f4-3b2639f72862,b477cd79-c0e5-4dcf-9804-2be2ef47a936,EK6-A369-10935-01,SIM-B-FRNRET-EK6A36910935-HEALTHY-262,2026-11-02,51,60,7.47,135,380.97,WARNING
adc05f3a-590b-46ba-b52d-858d44721a65,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,J23-3575-04309-01,SIM-B-FGHEME-J23357504309-HEALTHY-013,2026-11-02,127,37,7.71,135,979.17,WARNING
