id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,storage_location,days_to_expiry,inventory_value_aed,stock_status
fa953be7-ad0a-47ef-a06b-20132b7e5f81,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D813-19584-01,SIM-B-FALCON-F91D81319584-HEALTHY-334,2027-03-11,266,43,129,1.65,ACTIVE,2026-04-05,FalconMe-HEA-334,264,438.9,HEALTHY
4708dc17-19f5-45db-af67-3a47f512e45c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D813-19585-01,SIM-B-FALCON-F91D81319585-HEALTHY-221,2027-07-24,70,28,140,1.66,ACTIVE,2026-02-28,FalconMe-HEA-221,399,116.2,HEALTHY
faec50d5-f048-4443-9df9-6f57a377f4f8,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D940-19106-01,SIM-B-FALCON-F91D94019106-HEALTHY-289,2027-10-04,74,77,308,2.89,ACTIVE,2026-02-14,FalconMe-HEA-289,471,213.86,LOW_STOCK
7c4f31d1-75c2-47d2-b598-0b1526021e1e,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D940-19107-01,SIM-B-FALCON-F91D94019107-HEALTHY-007,2026-12-23,112,67,335,2.89,ACTIVE,2026-02-11,FalconMe-HEA-007,186,323.68,HEALTHY
b74436e0-f910-4833-a2ef-6e32a88ec340,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E115-19587-01,BASE-GENE-07806,2029-07-13,6,3,23,310.73,ACTIVE,2025-08-12,SHELF B,1119,1864.38,HEALTHY
8d31d28e-5201-4251-9cbb-3a018783572e,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E115-19587-01,SIM-B-FALCON-F91E11519587-NE_WARNING-001,2026-09-12,26,48,144,10.28,ACTIVE,2026-02-15,FalconMe-NE_-001,84,267.28,LOW_STOCK
382190ea-a0ee-49fd-93b9-ff8193abb294,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E115-19588-01,SIM-B-FALCON-F91E11519588-HEALTHY-053,2027-11-09,53,58,290,10.35,ACTIVE,2026-01-21,FalconMe-HEA-053,507,548.55,LOW_STOCK
8426567d-e244-4648-8717-323bc26e4e4f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E115-19589-01,SIM-B-FALCON-F91E11519589-HEALTHY-044,2027-06-16,85,29,116,11.5,ACTIVE,2026-03-29,FalconMe-HEA-044,361,977.5,HEALTHY
8008ed1c-d17d-49a7-b92c-4db3e9143a8c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E115-19590-01,SIM-B-FALCON-F91E11519590-HEALTHY-112,2028-02-27,97,25,75,11.5,ACTIVE,2026-01-20,FalconMe-HEA-112,617,1115.5,HEALTHY
64f4bd4e-2fef-4ebd-81f7-4cd17c9c33d4,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E127-03894-01,SIM-B-FALCON-F91E12703894-HEALTHY-098,2028-04-14,271,32,96,2.21,ACTIVE,2025-12-22,FalconMe-HEA-098,664,598.91,HEALTHY
fe01b2e6-172e-4a4c-8761-b70f8226c465,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E129-19621-01,SIM-B-FALCON-F91E12919621-HEALTHY-119,2026-11-25,434,54,270,2.6,ACTIVE,2026-03-21,FalconMe-HEA-119,158,1128.4,NEAR_EXPIRY_WARNING
e43c95a0-1958-4e4f-b2cb-86ac8bbad12f,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E132-19743-01,SIM-B-FALCON-F91E13219743-HEALTHY-087,2027-09-20,459,64,320,4.8,ACTIVE,2026-05-09,FalconMe-HEA-087,457,2203.2,HEALTHY
9b25d928-c6c1-4eae-9e6d-10c63d945f28,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E134-19740-01,SIM-B-FALCON-F91E13419740-HEALTHY-181,2027-06-08,483,42,210,2.3,ACTIVE,2026-04-07,FalconMe-HEA-181,353,1110.9,HEALTHY
56ffa221-faf0-4a7b-bf85-d4f5661fe481,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E135-19711-01,SIM-B-FALCON-F91E13519711-PRE_OOS-022,2027-12-18,37,59,236,2.34,ACTIVE,2026-01-31,FalconMe-PRE-022,546,86.58,LOW_STOCK
9f1e3211-182b-4d84-b2fd-8a193a478245,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E136-19703-01,SIM-B-FALCON-F91E13619703-HEALTHY-094,2027-07-10,247,68,272,2.48,ACTIVE,2026-04-10,FalconMe-HEA-094,385,612.56,HEALTHY
eecfac89-f971-4e6d-8f52-a9b1f5b9dec2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E137-19702-01,BASE-GENE-02713,2028-05-31,13,4,30,215.12,ACTIVE,2025-08-31,MAIN STORE,711,2796.56,HEALTHY
854ac484-2dd5-489e-ae9d-c2aa32e9e5b2,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E138-19643-01,SIM-B-FALCON-F91E13819643-HEALTHY-109,2028-01-28,135,32,128,19.18,ACTIVE,2026-03-13,FalconMe-HEA-109,587,2589.3,HEALTHY
7c0bb510-9ee1-49e2-a0aa-49a6d61c42e9,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E379-20358-01,SIM-B-FALCON-F91E37920358-HEALTHY-248,2026-11-10,420,42,126,3.69,ACTIVE,2026-03-15,FalconMe-HEA-248,143,1549.8,NEAR_EXPIRY_WARNING
63e20aa1-2539-4048-9fce-590a05c999e9,0084942a-7f9c-4342-a2ef-afdd30ce7796,F93-2955-00523-01,SIM-B-FALCON-F93295500523-HEALTHY-030,2027-03-24,147,22,110,7.52,ACTIVE,2026-05-17,FalconMe-HEA-030,277,1105.44,HEALTHY
6fe860d5-24c4-4c41-a99c-a7a4698fbb54,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-0042-00088-01,SIM-B-FALCON-F94004200088-HEALTHY-345,2026-11-03,34,42,126,54.88,ACTIVE,2026-05-03,FalconMe-HEA-345,136,1865.92,LOW_STOCK
76c4efd9-0a66-4cb1-b30c-3f1350356b0a,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-1356-00086-01,ENH-MAIN-01044,2030-02-04,2,1,4,4235.17,ACTIVE,2025-12-09,HIGH VALUE CABINET,1325,8470.34,HEALTHY
fe47314c-1fee-4047-8793-00195bf7171b,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-2437-02857-01,SIM-B-FALCON-F94243702857-LOW_STOCK-015,2028-03-06,6,24,96,6.36,ACTIVE,2026-02-03,FalconMe-LOW-015,625,38.16,LOW_STOCK
8f103c2f-ff9f-4f0d-8139-d2c64c39550e,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-2950-03460-01,ENH-MAIN-00224,2029-04-27,1,1,10,849.95,ACTIVE,2025-09-13,SHELF B,1042,849.95,LOW_STOCK
0a6f3e6f-e232-499c-99bb-feca3c69cadf,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-4124-04480-01,SIM-B-FALCON-F94412404480-HEALTHY-074,2027-01-29,79,69,207,3.27,ACTIVE,2026-04-03,FalconMe-HEA-074,223,258.33,HEALTHY
d2e152ef-4c42-441a-98b1-cb492a458df9,0084942a-7f9c-4342-a2ef-afdd30ce7796,F96-3977-04222-01,SIM-B-FALCON-F96397704222-PRE_OOS-015,2027-06-20,37,31,93,51,ACTIVE,2026-04-07,FalconMe-PRE-015,365,1887,HEALTHY
12c5a926-11e7-40d5-8815-13db8dc60c3b,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-4342-01642-01,SIM-B-FALCON-F98434201642-HEALTHY-293,2028-05-20,195,42,210,41,ACTIVE,2026-05-09,FalconMe-HEA-293,700,7995,HEALTHY
3472cac1-dcf0-402b-95ec-07c732d063ed,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-A720-12250-03,SIM-B-FALCON-F98A72012250-HEALTHY-284,2027-08-23,96,70,350,7.54,ACTIVE,2026-05-01,FalconMe-HEA-284,429,723.84,HEALTHY
6289b2de-f1a1-4964-b05e-c500cc5e6ec3,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-A720-17663-01,SIM-B-FALCON-F98A72017663-HEALTHY-073,2027-05-17,189,34,102,7.15,ACTIVE,2026-04-05,FalconMe-HEA-073,331,1351.35,HEALTHY
7435d297-a01a-4e8a-a1c3-819b36b53bb1,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-A720-17664-01,SIM-B-FALCON-F98A72017664-EXPIRED-004,2026-04-25,15,24,120,6.45,ACTIVE,2026-04-09,FalconMe-EXP-004,-56,96.75,LOW_STOCK
569cb3a2-200d-4715-86bc-1680a52af3c8,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-B959-12250-03,SIM-B-FALCON-F98B95912250-PRE_OOS-021,2027-03-20,75,68,340,7.5,ACTIVE,2026-04-07,FalconMe-PRE-021,273,562.5,HEALTHY
ac9a88cb-5132-4c8d-a79b-ae13470850e3,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-C500-15793-01,SIM-B-FALCON-F98C50015793-HEALTHY-140,2026-10-26,138,41,205,44.33,ACTIVE,2026-02-22,FalconMe-HEA-140,128,6117.54,NEAR_EXPIRY_WARNING
eff68903-b59c-4aa9-90a3-393b63596627,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-D429-17903-01,SIM-B-FALCON-F98D42917903-HEALTHY-121,2027-05-10,68,79,395,107,ACTIVE,2026-02-19,FalconMe-HEA-121,324,7276,LOW_STOCK
79153d69-898e-4e44-8973-10630b872b62,0084942a-7f9c-4342-a2ef-afdd30ce7796,F98-D649-18725-01,SIM-B-FALCON-F98D64918725-HEALTHY-267,2027-01-18,60,34,170,1.27,ACTIVE,2026-05-05,FalconMe-HEA-267,212,76.2,HEALTHY
58776a2a-9897-4cc3-9370-bc103c98f867,0084942a-7f9c-4342-a2ef-afdd30ce7796,F99-0161-00157-01,SIM-B-FALCON-F99016100157-HEALTHY-358,2027-07-22,45,63,252,152.27,ACTIVE,2026-05-12,FalconMe-HEA-358,397,6852.15,LOW_STOCK
31192168-dbe9-49ba-bc71-326c96cc5c0c,0084942a-7f9c-4342-a2ef-afdd30ce7796,F99-0161-00157-02,SIM-B-FALCON-F99016100157-HEALTHY-240,2027-05-22,0,73,219,289.32,ACTIVE,2026-02-08,FalconMe-HEA-240,336,0,OUT_OF_STOCK
9ccc1cf8-81bd-4fdc-8f67-5a4264e68aee,0084942a-7f9c-4342-a2ef-afdd30ce7796,F99-4313-01369-01,SIM-B-FALCON-F99431301369-NE_WARNING-003,2026-09-10,0,71,355,844.1,ACTIVE,2026-01-26,FalconMe-NE_-003,82,0,OUT_OF_STOCK
b2e3ca38-c3aa-42a7-864e-159ac1b3ce73,0084942a-7f9c-4342-a2ef-afdd30ce7796,FA4-A486-11159-01,SIM-B-FALCON-FA4A48611159-HEALTHY-015,2028-04-17,157,68,204,3.41,ACTIVE,2026-03-08,FalconMe-HEA-015,667,535.37,HEALTHY
a5f106fd-0ba8-4f61-8bf2-f716e8e0a4f6,0084942a-7f9c-4342-a2ef-afdd30ce7796,FB3-1735-02167-02,SIM-B-FALCON-FB3173502167-HEALTHY-034,2028-04-26,241,26,78,0.79,ACTIVE,2026-05-07,FalconMe-HEA-034,676,190.39,HEALTHY
9eee79cf-2d66-44ef-9c56-7790383bab35,0084942a-7f9c-4342-a2ef-afdd30ce7796,FB3-4456-04840-02,SIM-B-FALCON-FB3445604840-HEALTHY-319,2027-03-21,54,57,228,56,ACTIVE,2025-12-23,FalconMe-HEA-319,274,3024,LOW_STOCK
41a5cb65-f93f-406e-9c5c-479acd5eba3e,0084942a-7f9c-4342-a2ef-afdd30ce7796,FC1-A502-11329-01,ENH-MAIN-00498,2031-05-12,13,5,36,148.3,ACTIVE,2025-12-20,SHELF B,1787,1927.9,HEALTHY
adf248b4-dce6-485b-9109-04995d0df24b,0084942a-7f9c-4342-a2ef-afdd30ce7796,FD1-A527-11194-02,ENH-MAIN-00581,2030-03-10,5,3,23,178.98,ACTIVE,2025-08-12,SHELF A,1359,894.9,HEALTHY
d057dc1f-7806-4f60-8e4e-a275314afe13,0084942a-7f9c-4342-a2ef-afdd30ce7796,FD3-4714-04597-01,BASE-GENE-07148,2030-02-11,3,1,12,144.75,ACTIVE,2025-07-21,MAIN STORE,1332,434.25,HEALTHY
5645711b-118c-4a21-8663-733e5f6d35e8,0084942a-7f9c-4342-a2ef-afdd30ce7796,FF1-4863-05129-02,ENH-MAIN-00989,2027-12-15,0,4,28,149.24,ACTIVE,2026-01-01,MAIN STORE,543,0,OUT_OF_STOCK
9670b1a5-6c81-4fc4-8406-66cbd7df92ac,0084942a-7f9c-4342-a2ef-afdd30ce7796,FF8-A562-11245-01,ENH-MAIN-00962,2029-11-20,45,14,106,89.49,ACTIVE,2026-03-01,SHELF B,1249,4027.05,HEALTHY
61779eef-88d1-45dd-a173-dcb0bf0c4160,0084942a-7f9c-4342-a2ef-afdd30ce7796,FH8-B471-13501-01,ENH-MAIN-01128,2027-12-03,57,17,124,77.29,ACTIVE,2025-07-20,MAIN STORE,531,4405.53,HEALTHY
65653ccf-e182-4c6f-bc15-7a9f234a4ba7,0084942a-7f9c-4342-a2ef-afdd30ce7796,FI1-A045-11277-01,ENH-MAIN-00074,2030-09-24,0,2,14,419.4,ACTIVE,2025-09-06,MAIN STORE,1557,0,OUT_OF_STOCK
9e1055b9-d678-44fe-b251-53174346fee1,0084942a-7f9c-4342-a2ef-afdd30ce7796,FJ1-A582-11303-01,ENH-MAIN-00432,2028-07-26,72,13,99,68.76,ACTIVE,2026-01-06,MAIN STORE,767,4950.72,HEALTHY
bd197cc6-359e-4906-9e48-0acdcf935311,0084942a-7f9c-4342-a2ef-afdd30ce7796,FJ2-A592-11305-01,BASE-GENE-02130,2028-03-22,0,1,7,957.78,ACTIVE,2026-01-17,SHELF B,641,0,OUT_OF_STOCK
6be0ae49-d8b2-4c06-b88e-055fbb9896fa,0084942a-7f9c-4342-a2ef-afdd30ce7796,FK1-A599-07627-01,BASE-GENE-00354,2030-03-07,2,4,32,319.7,ACTIVE,2025-10-07,FRIDGE,1356,639.4,LOW_STOCK
4668ff5d-c516-4dfa-a0dd-84c064373c54,0084942a-7f9c-4342-a2ef-afdd30ce7796,FK6-7704-16274-02,ENH-MAIN-00435,2028-07-20,18,12,88,54.28,ACTIVE,2026-03-05,SHELF B,761,977.04,HEALTHY
cf282fbf-33eb-4d4d-b251-3d70fb754596,0084942a-7f9c-4342-a2ef-afdd30ce7796,FL7-E434-20459-01,ENH-MAIN-00931,2029-10-31,7,4,32,104.67,ACTIVE,2026-02-10,CONTROLLED ROOM,1229,732.69,HEALTHY
5bd88214-63c2-484c-bfc3-3341127901b9,0084942a-7f9c-4342-a2ef-afdd30ce7796,FL9-A648-11574-01,SIM-B-FALCON-FL9A64811574-NE_CRITICAL-007,2026-07-12,0,69,207,69.5,ACTIVE,2026-04-21,FalconMe-NE_-007,22,0,OUT_OF_STOCK
dba27ec7-cd0b-4737-a276-9dc7e9280589,0084942a-7f9c-4342-a2ef-afdd30ce7796,FM0-1987-02397-01,SIM-B-FALCON-FM0198702397-HEALTHY-251,2026-10-02,465,45,180,0.24,ACTIVE,2026-04-05,FalconMe-HEA-251,104,111.6,NEAR_EXPIRY_WARNING
c05278b9-9f81-4d62-831a-b607ba42d7a2,0084942a-7f9c-4342-a2ef-afdd30ce7796,FM0-A622-05056-01,SIM-B-FALCON-FM0A62205056-HEALTHY-129,2027-11-15,345,20,100,0.13,ACTIVE,2026-04-17,FalconMe-HEA-129,513,44.85,HEALTHY
5505b1cc-6c5d-4b8e-95bd-2a3c0bcddbfa,0084942a-7f9c-4342-a2ef-afdd30ce7796,FO3-E211-19930-01,SIM-B-FALCON-FO3E21119930-HEALTHY-351,2027-02-19,113,33,132,28,ACTIVE,2026-02-19,FalconMe-HEA-351,244,3164,HEALTHY
0f7d0145-8e95-4b1a-a356-666402393a69,0084942a-7f9c-4342-a2ef-afdd30ce7796,FO3-E227-11397-01,SIM-B-FALCON-FO3E22711397-HEALTHY-076,2027-08-24,173,42,210,1.58,ACTIVE,2026-04-19,FalconMe-HEA-076,430,273.34,HEALTHY
eeeb83da-edb2-4faf-9de1-7543e7b4df3f,0084942a-7f9c-4342-a2ef-afdd30ce7796,FO5-D612-18344-01,ENH-MAIN-00488,2030-06-06,2,1,4,193.59,ACTIVE,2025-08-23,SHELF B,1447,387.18,HEALTHY
b465201e-e104-4245-bbb0-9c8654182d55,0084942a-7f9c-4342-a2ef-afdd30ce7796,FO5-D612-18344-01,SIM-B-FALCON-FO5D61218344-PRE_OOS-000,2028-05-22,31,30,120,8.78,ACTIVE,2026-01-04,FalconMe-PRE-000,702,272.18,HEALTHY
be8424c7-ad34-413c-9149-a9a4060c305b,0084942a-7f9c-4342-a2ef-afdd30ce7796,FQ3-9512-11582-02,SIM-B-FALCON-FQ3951211582-HEALTHY-327,2028-02-22,472,33,165,3.03,ACTIVE,2026-01-03,FalconMe-HEA-327,612,1430.16,HEALTHY
21f37b12-c088-4053-b22f-2c3729d224c9,0084942a-7f9c-4342-a2ef-afdd30ce7796,FQ3-A670-11584-02,SIM-B-FALCON-FQ3A67011584-HEALTHY-348,2027-01-08,337,40,200,3.03,ACTIVE,2026-03-17,FalconMe-HEA-348,202,1021.11,HEALTHY
68ce9cab-473d-4834-ae71-923cf846e47a,0084942a-7f9c-4342-a2ef-afdd30ce7796,FQ3-A671-11414-01,SIM-B-FALCON-FQ3A67111414-HEALTHY-054,2027-10-20,31,71,355,49.68,ACTIVE,2026-01-09,FalconMe-HEA-054,487,1540.08,LOW_STOCK
80f0730e-15d8-4778-9c42-d5ed7cc3d3b9,0084942a-7f9c-4342-a2ef-afdd30ce7796,FQ8-A659-11401-01,SIM-B-FALCON-FQ8A65911401-HEALTHY-111,2027-05-31,362,75,375,2.38,ACTIVE,2026-04-15,FalconMe-HEA-111,345,861.56,HEALTHY
58e6ae32-6ebc-4c3d-bf3b-fa78820fd019,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS3-1400-01843-01,SIM-B-FALCON-FS3140001843-HEALTHY-104,2028-03-25,211,31,124,0.45,ACTIVE,2026-02-06,FalconMe-HEA-104,644,94.95,HEALTHY
edeb08e8-534a-4dba-ab02-a9f39630d08d,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS3-1987-02397-01,SIM-B-FALCON-FS3198702397-HEALTHY-314,2028-02-13,338,58,290,0.36,ACTIVE,2026-04-27,FalconMe-HEA-314,603,121.68,HEALTHY
2ccc1c93-7f7a-4683-8f58-aa27a5774d70,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS3-A688-11437-01,BASE-GENE-04313,2028-01-06,0,1,5,167.99,ACTIVE,2026-01-25,CONTROLLED ROOM,565,0,OUT_OF_STOCK
c348b157-5a8a-4380-a672-497ef02a8a41,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS6-A696-11455-01,SIM-B-FALCON-FS6A69611455-HEALTHY-093,2028-04-21,58,74,370,23,ACTIVE,2026-02-05,FalconMe-HEA-093,671,1334,LOW_STOCK
907592c8-14fc-4fb2-8429-a31bffdf208e,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS6-A697-11597-02,SIM-B-FALCON-FS6A69711597-HEALTHY-216,2028-01-04,100,38,114,35,ACTIVE,2026-04-10,FalconMe-HEA-216,563,3500,HEALTHY
efa4011a-a930-45dd-b805-87241d2a0e1c,0084942a-7f9c-4342-a2ef-afdd30ce7796,FS6-E141-19781-01,SIM-B-FALCON-FS6E14119781-LOW_STOCK-003,2027-09-12,29,48,240,23,ACTIVE,2026-03-21,FalconMe-LOW-003,449,667,LOW_STOCK
e06d5518-0b52-47f6-b06c-cadc24364b62,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-0294-02370-01,SIM-B-FALCON-FT0029402370-LOW_STOCK-017,2028-04-08,45,53,212,63.43,ACTIVE,2026-02-20,FalconMe-LOW-017,658,2854.35,LOW_STOCK
07078ada-e7b4-42d2-9baa-a055e35d0ddf,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-0439-00937-02,SIM-B-FALCON-FT0043900937-LOW_STOCK-021,2027-10-20,13,72,288,2.18,ACTIVE,2026-05-01,FalconMe-LOW-021,487,28.34,LOW_STOCK
70722120-dbbe-4d7c-b091-ae1a25c9dc11,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-0440-00941-02,SIM-B-FALCON-FT0044000941-HEALTHY-187,2027-01-02,351,63,189,2.41,ACTIVE,2026-02-10,FalconMe-HEA-187,196,845.91,HEALTHY
ba5df70a-a3ea-4134-9ae6-0e91480f9580,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-1197-02521-02,SIM-B-FALCON-FT0119702521-NE_WARNING-024,2026-09-01,0,60,180,207.31,ACTIVE,2026-03-07,FalconMe-NE_-024,73,0,OUT_OF_STOCK
386fc2f7-af83-47a7-90cc-2912d618cbb4,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-1396-00987-01,SIM-B-FALCON-FT0139600987-HEALTHY-161,2027-11-10,363,49,245,1.41,ACTIVE,2026-01-12,FalconMe-HEA-161,508,511.83,HEALTHY
3bcd12b2-8f89-4e7d-a7ba-b920e8cd8030,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-1472-03809-01,SIM-B-FALCON-FT0147203809-NE_WARNING-021,2026-09-06,140,62,186,1.01,ACTIVE,2026-05-01,FalconMe-NE_-021,78,141.4,NEAR_EXPIRY_CRITICAL
6f046278-a44d-47e2-a62d-1c0023d0aae4,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-1472-18887-01,SIM-B-FALCON-FT0147218887-NE_WARNING-008,2026-08-19,67,37,111,8.96,ACTIVE,2026-03-20,FalconMe-NE_-008,60,600.32,NEAR_EXPIRY_CRITICAL
5de5f89b-c4e6-420f-a6bd-dae56ac88ac9,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-2782-17638-01,SIM-B-FALCON-FT0278217638-NE_WARNING-002,2026-08-25,219,76,380,4.55,ACTIVE,2026-04-09,FalconMe-NE_-002,66,996.45,NEAR_EXPIRY_CRITICAL
39932a37-461b-461e-9b17-483ef63cdd29,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-2916-00764-01,SIM-B-FALCON-FT0291600764-HEALTHY-311,2028-02-28,138,36,180,0.46,ACTIVE,2025-12-22,FalconMe-HEA-311,618,63.48,HEALTHY
e167b72c-6af6-489f-a08b-363e60a25bc9,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-2991-06449-02,SIM-B-FALCON-FT0299106449-HEALTHY-061,2027-11-14,174,62,310,22.79,ACTIVE,2026-03-02,FalconMe-HEA-061,512,3965.46,HEALTHY
e15fe0e5-9af0-4cb7-9b0e-17db50dedc68,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-4636-01340-01,SIM-B-FALCON-FT0463601340-HEALTHY-008,2026-12-08,336,38,114,0.33,ACTIVE,2026-02-03,FalconMe-HEA-008,171,110.88,NEAR_EXPIRY_WARNING
f07b0d0d-d9b3-442f-bfe5-f23457db397d,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-4636-01341-01,SIM-B-FALCON-FT0463601341-HEALTHY-225,2027-01-25,54,35,175,9.88,ACTIVE,2026-03-24,FalconMe-HEA-225,219,533.52,HEALTHY
3f8bffa6-29d4-4695-8981-552431eba8a8,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-4636-01342-01,SIM-B-FALCON-FT0463601342-HEALTHY-367,2027-12-15,383,38,114,0.52,ACTIVE,2026-02-16,FalconMe-HEA-367,543,199.16,HEALTHY
16a29da8-afec-487f-b1bf-fdd20ea604dc,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-4637-03186-01,SIM-B-FALCON-FT0463703186-HEALTHY-220,2027-09-03,488,24,72,2.7,ACTIVE,2026-03-25,FalconMe-HEA-220,440,1317.6,HEALTHY
e884bc0e-ec69-4e7c-8aa3-d733e477a1f4,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-5408-05771-01,SIM-B-FALCON-FT0540805771-PRE_OOS-013,2027-06-29,32,29,116,113.48,ACTIVE,2026-01-10,FalconMe-PRE-013,374,3631.36,HEALTHY
a1be58f9-0180-4763-91a0-38ffd0758e8e,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-5495-05605-01,SIM-B-FALCON-FT0549505605-HEALTHY-099,2027-10-21,42,79,316,14.26,ACTIVE,2026-04-08,FalconMe-HEA-099,488,598.92,LOW_STOCK
9de5a2ac-4aba-4232-8bfe-98a44ac2ca19,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-5555-12976-02,SIM-B-FALCON-FT0555512976-PRE_OOS-010,2026-11-06,35,35,105,14000,ACTIVE,2026-05-09,FalconMe-PRE-010,139,490000,LOW_STOCK
90e307d6-ee88-4e7a-a9a2-22fbc2073ebd,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-5671-00943-01,SIM-B-FALCON-FT0567100943-HEALTHY-092,2027-08-24,137,53,265,4.65,ACTIVE,2026-03-10,FalconMe-HEA-092,430,637.05,HEALTHY
c3d34aca-bb03-4ee9-a4dc-4962467f74fb,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-C010-02829-01,SIM-B-FALCON-FT0C01002829-HEALTHY-020,2027-07-22,0,79,237,22.79,ACTIVE,2026-03-20,FalconMe-HEA-020,397,0,OUT_OF_STOCK
4f103b25-eb4f-40f9-86a5-2897be655d5d,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-C013-02831-01,SIM-B-FALCON-FT0C01302831-HEALTHY-253,2027-08-23,182,44,132,22.79,ACTIVE,2026-01-30,FalconMe-HEA-253,429,4147.78,HEALTHY
0fd1a324-34b0-4050-a15d-a3f38aa0cd53,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E036-19391-01,ENH-MAIN-00040,2027-09-15,0,1,9,843.06,ACTIVE,2025-07-23,FRIDGE,452,0,OUT_OF_STOCK
97e2b55c-7f20-4267-9174-e0b3626843ec,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E036-19391-01,SIM-B-FALCON-FT0E03619391-HEALTHY-032,2028-03-28,171,38,152,5.06,ACTIVE,2026-02-12,FalconMe-HEA-032,647,865.26,HEALTHY
62543f1b-5db8-4b4c-9b24-ae6658da008c,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E066-00173-01,SIM-B-FALCON-FT0E06600173-LOW_STOCK-014,2027-07-21,0,33,165,0.89,ACTIVE,2026-02-07,FalconMe-LOW-014,396,0,OUT_OF_STOCK
2a489afb-2a11-497a-9d38-d3986946d018,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E066-00174-02,SIM-B-FALCON-FT0E06600174-HEALTHY-296,2028-04-27,469,34,102,1.98,ACTIVE,2026-01-06,FalconMe-HEA-296,677,928.62,HEALTHY
a4578d2d-db9b-41f8-b4f5-5f20429ae197,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E066-00175-01,SIM-B-FALCON-FT0E06600175-PRE_OOS-012,2028-01-14,34,41,205,2.48,ACTIVE,2026-05-15,FalconMe-PRE-012,573,84.32,LOW_STOCK
7524eae3-0822-454b-9d58-1f9a6698077c,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-E066-00177-01,SIM-B-FALCON-FT0E06600177-HEALTHY-290,2027-04-18,105,57,228,20.03,ACTIVE,2026-02-07,FalconMe-HEA-290,302,2103.15,HEALTHY
