id,pharmacy_id,drug_code,batch_number,system_quantity,counted_quantity,variance,variance_type,reason,status,resolved_by,resolved_at,created_at
8c2b5474-752b-4042-a565-cd0d1069241f,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-1331-01701-03,ENH-FGH-MAIN-01773,11,8,-3,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
d1890844-eb38-415f-acb5-be887e25328c,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-5398-05682-01,SIM-B-FSCAMB-E11539805682-HEALTHY-244,311,298,-13,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
f4577ce2-b71e-4344-b13d-ff61271af558,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-5398-07300-01,SIM-B-FSCAMB-E11539807300-NE_WARNING-021,250,248,-2,SHORTAGE,SYSTEM_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
487fb70f-7168-48c6-ac8f-af170929bd0b,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,B46-2024-01575-01,BASE-COMM-07019,21,19,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c294c103-398b-49f7-a11f-bc797567fe18,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-1332-01718-03,ENH-FGH-MAIN-01600,6,4,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
6249e544-506f-49d1-aee5-7862851aced5,496cd94e-4f16-4a63-a599-7da8e75020a4,A23-5064-03387-02,BASE-COMM-02727,0,7,7,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
f4cef49a-4401-4d1a-945e-f5317504a2e7,496cd94e-4f16-4a63-a599-7da8e75020a4,A54-0863-01040-01,BASE-COMM-02630,0,9,9,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
53fce2c4-4471-4e5e-a211-9c7a7512ffef,496cd94e-4f16-4a63-a599-7da8e75020a4,A60-D431-17837-01,BASE-COMM-02535,0,3,3,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
269bb647-2332-468d-90ec-da0c20d6d0b0,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,B46-5084-04202-01,BASE-COMM-05033,0,9,9,SURPLUS,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
781e0e33-c71b-4ec9-9ed9-959b8ebb9b08,496cd94e-4f16-4a63-a599-7da8e75020a4,A82-0657-00513-01,BASE-COMM-02282,4,3,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
3078fb4f-2be3-4baf-b8ca-552b1fdfb856,496cd94e-4f16-4a63-a599-7da8e75020a4,A96-0338-03982-01,BASE-COMM-07662,44,39,-5,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
daf70d8d-01b0-471c-bb62-c4a77d66e3c5,496cd94e-4f16-4a63-a599-7da8e75020a4,AA6-A100-10555-01,BASE-COMM-02496,61,56,-5,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
eb919620-7877-4cc5-925d-d4170b3858b3,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-2234-02643-02,BASE-GENE-01145,100,80,-20,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
d764a88f-2d2a-4b94-a3e5-0e8ab8a51112,496cd94e-4f16-4a63-a599-7da8e75020a4,B74-B182-05079-03,BASE-COMM-02968,0,2,2,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
de93b4c7-f0d2-487f-b12b-949a24587a4d,f1c21a7b-b096-4416-ae32-343bb5fac048,A54-4590-04700-01,BASE-GENE-02027,14,10,-4,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
4b860aec-07e0-4a4e-94a7-57f62eeb7cc9,496cd94e-4f16-4a63-a599-7da8e75020a4,BC0-9317-09386-01,BASE-COMM-07834,194,174,-20,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
528bdcc9-4546-4a12-8ba4-21ea1f9200d3,f1c21a7b-b096-4416-ae32-343bb5fac048,AC0-A404-10998-01,ENH-FGH-MAIN-01380,9,6,-3,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
7894a97d-ef2f-401a-abdf-c6248abfb9da,496cd94e-4f16-4a63-a599-7da8e75020a4,BV2-9667-08439-01,BASE-COMM-05812,0,3,3,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
dd8200e4-2766-4094-bfec-7e73a1cbbe0c,496cd94e-4f16-4a63-a599-7da8e75020a4,C40-0921-00632-01,BASE-COMM-06402,153,159,6,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
66ffedb7-065c-42e9-88c8-249a76b3f6c1,496cd94e-4f16-4a63-a599-7da8e75020a4,C41-2746-01469-03,BASE-COMM-05660,18,27,9,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
455d3b8c-0783-4d88-9cde-eb9408f4c75a,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-3631-00280-01,BASE-GENE-01854,2,1,-1,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
6fd6316f-773c-4026-aeea-cb5da7d5d74b,496cd94e-4f16-4a63-a599-7da8e75020a4,D60-1945-02416-01,BASE-COMM-01224,0,1,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
65a92eb0-89c0-46aa-b5d0-377500696616,496cd94e-4f16-4a63-a599-7da8e75020a4,D82-2378-03891-01,BASE-COMM-05138,27,22,-5,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
bfe63b6c-7744-4d77-a22e-fea2f1469bf5,496cd94e-4f16-4a63-a599-7da8e75020a4,D86-3397-03862-01,BASE-COMM-02987,165,149,-16,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
0fdc3a9b-f4c9-4898-a847-cb7a47f37a24,f1c21a7b-b096-4416-ae32-343bb5fac048,A19-7285-07287-01,ENH-FGH-MAIN-01331,1,9,8,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
78ee691e-cc8c-4101-ab3a-08a208fc5035,496cd94e-4f16-4a63-a599-7da8e75020a4,DC5-A679-00440-02,BASE-COMM-04758,29,27,-2,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
65f8dbbf-87fe-4676-9b83-6117dd57f10d,496cd94e-4f16-4a63-a599-7da8e75020a4,DO2-B759-13541-02,SIM-B-FRNRET-DO2B75913541-HEALTHY-127,28,24,-4,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
076666c9-e48f-4b90-907f-2bd5b8eee5e5,496cd94e-4f16-4a63-a599-7da8e75020a4,DO2-B774-13581-01,SIM-B-FRNRET-DO2B77413581-NE_WARNING-011,36,30,-6,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
8279776a-cb02-4f9c-8097-a850b3ad93e1,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-4128-04499-02,ENH-FGH-MAIN-01952,25,19,-6,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
9476c2e8-9082-4b23-a39a-0da24c5f727c,496cd94e-4f16-4a63-a599-7da8e75020a4,DP7-A034-12442-02,SIM-B-FRNRET-DP7A03412442-HEALTHY-243,70,65,-5,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
46a94918-10ef-43ab-9519-2582aebdb6eb,496cd94e-4f16-4a63-a599-7da8e75020a4,DQ6-0739-00850-01,SIM-B-FRNRET-DQ6073900850-LOW_STOCK-013,23,16,-7,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
dd781e94-019a-445b-bdd0-456ab097c1ef,496cd94e-4f16-4a63-a599-7da8e75020a4,DQ6-1479-13908-02,SIM-B-FRNRET-DQ6147913908-HEALTHY-335,147,131,-16,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7951bfe4-59e1-4ded-844d-7818a2395283,f1c21a7b-b096-4416-ae32-343bb5fac048,AC0-C970-16688-01,ENH-FGH-MAIN-01556,60,47,-13,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
018ec3e4-4f6f-40e3-824f-f3bb2b127407,496cd94e-4f16-4a63-a599-7da8e75020a4,DY1-A246-10773-01,BASE-COMM-04768,7,6,-1,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
61cda428-5cdd-4bff-befd-4d89685172db,496cd94e-4f16-4a63-a599-7da8e75020a4,E04-2481-02913-02,SIM-B-FRNRET-E04248102913-HEALTHY-055,111,109,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
3004d9a0-3d33-4572-bf7a-d48b7b8c73cb,496cd94e-4f16-4a63-a599-7da8e75020a4,E07-4433-04812-01,SIM-B-FRNRET-E07443304812-HEALTHY-175,76,68,-8,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
e74217ca-5fd7-42cd-a15a-d62e2651a741,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-6021-06223-01,ENH-FGH-MAIN-01559,1,0,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
23301971-02ca-4f84-982b-0258d2f28c32,496cd94e-4f16-4a63-a599-7da8e75020a4,E08-4751-03227-01,SIM-B-FRNRET-E08475103227-NE_WARNING-006,71,55,-16,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
0528d5e7-c9b7-4d53-a883-6177cb582852,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0093-00863-02,SIM-B-FRNRET-E09009300863-HEALTHY-276,340,339,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
135f9358-7a43-4292-9fda-fc534cdad81a,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0094-03138-01,SIM-B-FRNRET-E09009403138-HEALTHY-349,135,119,-16,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
1ef662f7-19d9-467e-877a-f3d1b078a0e1,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0098-03936-04,SIM-B-FRNRET-E09009803936-HEALTHY-022,364,369,5,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
f87aa1c3-c4bd-4041-84ea-954dcb4fedca,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0099-00461-03,SIM-B-FRNRET-E09009900461-PRE_OOS-017,53,47,-6,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
f5bdfd3c-068c-48e8-a7c6-e560346307a0,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-D540-03930-01,SIM-B-FRNRET-E09D54003930-HEALTHY-003,37,26,-11,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
5005b1c9-4dad-42ac-bd49-2f6cc6d57cbe,496cd94e-4f16-4a63-a599-7da8e75020a4,E11-1643-04615-01,SIM-B-FRNRET-E11164304615-HEALTHY-038,92,77,-15,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
66953ac1-0029-4139-aa5d-02a63f98dd5e,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-6521-06639-01,ENH-FGH-MAIN-01685,4,3,-1,SHORTAGE,SYSTEM_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
923a4f94-91bf-457f-9a83-e640f445dbf6,496cd94e-4f16-4a63-a599-7da8e75020a4,E11-7480-09212-02,SIM-B-FRNRET-E11748009212-HEALTHY-274,43,37,-6,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
a4e0e3ff-adc8-40ee-9719-e12cb9f110aa,f1c21a7b-b096-4416-ae32-343bb5fac048,A60-1982-02381-01,BASE-GENE-01670,0,9,9,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
cc46f171-7148-4d1a-9062-382a733b521f,496cd94e-4f16-4a63-a599-7da8e75020a4,E12-0698-04618-01,SIM-B-FRNRET-E12069804618-EXPIRED-004,11,8,-3,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
665bb9fa-650b-4ba0-8d08-dd657284063a,f1c21a7b-b096-4416-ae32-343bb5fac048,AC9-9120-01267-01,BASE-GENE-01317,7,6,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
5cff4be8-3697-4a4f-b79f-e792d9c08c58,496cd94e-4f16-4a63-a599-7da8e75020a4,E13-0399-05211-01,SIM-B-FRNRET-E13039905211-HEALTHY-032,478,464,-14,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
16612397-e2d4-408a-98fa-10ff41b2de6c,496cd94e-4f16-4a63-a599-7da8e75020a4,E15-0441-02874-01,SIM-B-FRNRET-E15044102874-HEALTHY-020,252,244,-8,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
31e58df9-d11a-4b6a-965a-757c17222c11,496cd94e-4f16-4a63-a599-7da8e75020a4,E15-0441-02874-02,SIM-B-FRNRET-E15044102874-HEALTHY-275,88,76,-12,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
59e5bb1b-d630-4b51-ba1c-8b9658ee1a68,f1c21a7b-b096-4416-ae32-343bb5fac048,B97-6625-09126-02,ENH-FGH-MAIN-01491,0,5,5,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
5b8286dd-08f4-4145-a854-3b137341d178,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A37-2640-03203-01,BASE-COMM-03686,6,4,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
207cc843-f954-49ca-86d8-2d420c171165,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A60-5284-07224-01,BASE-COMM-07160,0,7,7,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
fe332e66-4ada-45fb-9d70-5710f61ea961,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A86-4120-04472-01,BASE-COMM-07125,11,9,-2,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
6e423245-6363-421f-82db-4f545678272c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,AF4-A414-01278-03,BASE-COMM-00301,1,0,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
17fe2a6f-65ec-4db5-9990-1100a67584ad,b477cd79-c0e5-4dcf-9804-2be2ef47a936,AT2-9111-02658-02,BASE-COMM-05190,149,138,-11,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
9275edea-f276-421c-ac03-78bb2c61e376,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B08-7458-05966-01,BASE-COMM-06229,117,118,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
05543a27-1a0d-4c98-8ace-2bad5c178355,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B18-3203-05078-01,BASE-COMM-06288,150,135,-15,SHORTAGE,SYSTEM_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
fec006ff-1a0e-446a-8eb8-57da4e47d24c,f1c21a7b-b096-4416-ae32-343bb5fac048,BA4-B650-13432-01,ENH-FGH-MAIN-01576,0,3,3,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
a09ed05e-8e85-454d-8d31-73eeaff2c98a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B69-3248-05597-01,BASE-COMM-02720,0,6,6,SURPLUS,COUNTING_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
0646be1e-2592-490c-bc2b-325154268d78,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B97-1721-02153-01,BASE-COMM-04568,21,20,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
d3366750-9c65-4529-8c14-1f3eedd28a36,b477cd79-c0e5-4dcf-9804-2be2ef47a936,BI1-B604-05290-01,BASE-COMM-03998,187,182,-5,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
17eef8bb-7c2e-49d3-bf3e-8404a9cf216b,f1c21a7b-b096-4416-ae32-343bb5fac048,AH4-C115-14338-01,ENH-FGH-MAIN-01625,21,20,-1,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
33c53d04-afae-4d47-9288-34ad81250270,b477cd79-c0e5-4dcf-9804-2be2ef47a936,C07-0553-03898-01,BASE-COMM-02110,20,14,-6,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
c154164f-eaf7-4d9b-a2b3-99789f037170,b477cd79-c0e5-4dcf-9804-2be2ef47a936,C58-0522-00593-01,BASE-COMM-06102,0,8,8,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
6571a325-fc85-4a9c-a08a-8900c9d83001,b477cd79-c0e5-4dcf-9804-2be2ef47a936,CG3-B047-12076-02,BASE-COMM-03410,0,8,8,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
9b2a5877-0166-4190-aa73-35b93a5e241f,f1c21a7b-b096-4416-ae32-343bb5fac048,BB8-9304-09365-01,BASE-GENE-01012,274,266,-8,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e1e7c460-e6d6-4e2c-b309-3613a876ed6d,b477cd79-c0e5-4dcf-9804-2be2ef47a936,D86-0508-01028-01,BASE-COMM-02156,8,6,-2,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
bcedf014-608d-42e4-8e6c-2af28a01795c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DO2-B759-13541-02,SIM-B-FRNRET-DO2B75913541-HEALTHY-341,62,44,-18,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e10e21d6-5521-431b-b923-dbd9763a9232,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DP7-A034-14024-02,SIM-B-FRNRET-DP7A03414024-HEALTHY-346,15,12,-3,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
9a9ec1ff-05d4-4a62-8630-d363d28313d4,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ6-3173-03600-02,BASE-COMM-02923,19,14,-5,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
63f5cfb4-5615-4968-a53c-3d83c5ec9014,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ6-3173-03600-02,SIM-B-FRNRET-DQ6317303600-NE_WARNING-021,23,18,-5,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
93b6f157-80cb-4e18-bd3a-91e071dc4441,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ6-7747-00083-02,SIM-B-FRNRET-DQ6774700083-HEALTHY-018,399,400,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
49b1dbdd-2ec5-4ac9-8f68-bcf0bdd01c38,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ9-5398-05684-02,SIM-B-FRNRET-DQ9539805684-HEALTHY-337,69,70,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
f0e5d57a-7804-480d-b109-282e88bc9f2e,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A15-5109-06667-01,ENH-FGH-ER-04360,0,8,8,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
33d6d8db-fe39-40b3-9535-39586cb74a6b,f1c21a7b-b096-4416-ae32-343bb5fac048,BC2-9319-08595-04,BASE-GENE-01671,5,7,2,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
16454db3-d031-48ee-bfcc-33ca54306a77,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A19-0692-02910-02,ENH-FGH-ER-04247,0,8,8,SURPLUS,COUNTING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
d2513bfd-3b5e-4135-b554-eea62a44a9fd,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E08-1742-02205-01,SIM-B-FRNRET-E08174202205-HEALTHY-057,62,66,4,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
d17d5bc5-3323-4a59-a800-46106e261fc6,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A24-4146-03888-01,BASE-ER-01941,0,9,9,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
fa50bae5-4c8c-47fb-a8bc-e9bf6b835671,f1c21a7b-b096-4416-ae32-343bb5fac048,AJ3-9221-09388-01,BASE-GENE-05070,0,10,10,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
a7960db8-9b98-48ff-9997-6885996baffa,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A27-6095-03332-01,BASE-ER-00744,45,40,-5,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
79a8eaac-59ab-43f1-a571-87969afaaf79,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E08-5952-00112-01,SIM-B-FRNRET-E08595200112-HEALTHY-125,332,317,-15,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
4db83bfe-3024-488d-923a-e7f7d8ad2b39,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A29-1283-07741-01,BASE-ER-03805,41,29,-12,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
b7511cd1-87ce-485a-bba9-53cb3fc022a3,f1c21a7b-b096-4416-ae32-343bb5fac048,BC3-9322-09389-01,ENH-FGH-MAIN-01348,4,3,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
147add65-b1ae-4d24-ad12-2cb031070091,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A36-2499-02953-01,BASE-ER-02355,69,77,8,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
6ad02062-8fd1-4afe-bbe3-2a00dc24dd43,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E09-D540-03930-01,SIM-B-FRNRET-E09D54003930-HEALTHY-133,300,298,-2,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
d3214200-acfc-45fe-a189-92f82722a994,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A37-2774-04579-01,BASE-ER-01760,9,14,5,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
e766b054-dead-4ae7-9389-ed14e8459ed3,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E11-1643-04615-01,SIM-B-FRNRET-E11164304615-NE_WARNING-002,40,49,9,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
dc709167-3084-480d-8c38-2496c19ba095,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A54-2373-02725-01,BASE-ER-07720,2,10,8,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
